t,macro,phase,capacity_blocked,samples,elastic_energy,kinetic_energy,affine_kinetic_energy,total_energy,mass,grown_rest_area,max_speed,max_volumetric_pressure,min_elastic_det,min_triangle_area,inverted_triangles,min_triangle_quality,max_edge,min_weight,max_hardening
0.029125,58,physics,0,1399,1885.0993736646155,15620.603052718383,154.3294138020907,17660.03184018509,1644.8355470070587,0.0006646009427332103,8.8004026736844,122.88813416039694,0.9557864641172326,6.831940879692404e-08,0,0.03904776269043226,0.003756044563877504,0.0021021412685513496,1.0011164216854382
0.0291875,58,physics,0,1399,1945.796188620804,15924.133001234877,155.25096772526982,18025.18015758095,1657.2126376502551,0.0006696019448849033,8.854052563980899,124.8799370476519,0.9550699038843691,6.880316849589012e-08,0,0.03875228536481317,0.0037810184483761567,0.0021021412685513496,1.001119464920687
0.02925,58,physics,0,1399,2008.3433096420788,16233.863971877661,156.30066976479935,18398.507951284537,1669.6828812251051,0.0006746405857697255,8.909833923085074,127.32875179774062,0.9541890094173148,6.928673901285265e-08,0,0.03845261486126746,0.0038062238051688175,0.0021021412685513496,1.0011192859065927
0.029312500000000002,58,physics,0,1399,2073.0407001499166,16550.176516887106,157.26356468043207,18780.480781717455,1682.2469191793657,0.0006797171245666472,8.96769239109597,130.00900059353316,0.9532248797848965,6.97771946889248e-08,0,0.03811606749230275,0.0038315435736153316,0.0021021412685513496,1.0011208970345933
0.029375000000000002,58,physics,0,1399,2139.950628485063,16873.213982602247,158.09312944144608,19171.25774052876,1694.905434138368,0.0006848318370925672,9.027166388959174,132.64433961756816,0.9522768642780349,7.026510306928914e-08,0,0.03784556361317152,0.0038570218373084482,0.0021021412685513496,1.0011219711213675
0.029437500000000002,58,physics,0,1399,2208.8972660974164,17202.82571259787,158.95248105851294,19570.675459753802,1707.6593680326894,0.000689985103937479,9.087402377465022,134.9799880053083,0.9514366166007037,7.072627017379317e-08,0,0.037577094976792146,0.0038826718083787037,0.0021021412685513496,1.0011255514189374
0.029500000000000002,58,physics,0,1399,2279.6452261369477,17538.669617464107,160.03850716607087,19978.353350767127,1720.5091031899656,0.0006951770795820578,9.147306491689957,136.83892359896367,0.9507679192951257,7.121831391287959e-08,0,0.0373105839107576,0.003908501798834345,0.0021021412685513496,1.0011271625570215
0.029500000000000002,59,refine,0,1524,2279.6452261369477,17538.669617464107,160.03850716607087,19978.353350767127,1720.5091031899653,0.0006951770795820578,9.147306491689957,136.83892359896367,0.9507679192951257,5.968656946464532e-08,0,0.03888858136240829,0.0037944545199161198,0.00179411715362221,1.0011271625570215
0.029562500000000002,59,physics,0,1524,2352.2185087512157,17879.829147928474,161.34698829093276,20393.394644970624,1733.4557983577588,0.0007004082322218774,9.205123967161974,138.17349504812427,0.9502878188295334,6.009446362753584e-08,0,0.03861108185233241,0.0038168137258197798,0.00179411715362221,1.001132354019596
0.029625000000000002,59,physics,0,1524,2426.833588556873,18226.593042837303,162.68841020796498,20816.11504160214,1746.4994690543554,0.0007056785681271497,9.263084487748483,139.06632905951162,0.9499667552660668,6.056205403837105e-08,0,0.03836084886876899,0.0038453259260382605,0.00179411715362221,1.001139156666478
